,alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,soldPerViewRatio,productRevenue
312,love-bonito-dress-wanita-azela-padded-cut-out-flare-dress-black-xs,2023-05-16T00:58:22+07:00,9521078454,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-azela-padded-cut-out-flare-dress-black-xs,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",0,1,0,0,,854,0,0,0.0,"Love, Bonito - Dress Wanita - Azela Padded Cut Out Flare Dress - Black, XS",949000,IDR,True,7,True,True,0.0,0
313,love-bonito-dress-wanita-brylee-broderie-babydoll-dress-lime-xs,2023-05-16T00:58:22+07:00,9521078445,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-brylee-broderie-babydoll-dress-lime-xs,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",1,0,1,1,1,1075,1,1,5.0,"Love, Bonito - Dress Wanita - Brylee Broderie Babydoll Dress - Lime, XS",749000,IDR,True,4,True,True,0.0009302325581395349,749000
314,love-bonito-dress-wanita-inka-textured-fit-flare-dress-ivory-xl,2023-05-16T00:58:22+07:00,9521078428,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-inka-textured-fit-flare-dress-ivory-xl,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",5,0,5,5,5,1073,3,0,5.0,"Love, Bonito - Dress Wanita - Inka Textured Fit & Flare Dress - Ivory, XL",849000,IDR,True,2,True,True,0.004659832246039142,4245000
315,love-bonito-dress-sansa-openwork-embroidered-shirt-dress-cream-xs,2023-05-16T00:58:21+07:00,9521078392,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-sansa-openwork-embroidered-shirt-dress-cream-xs,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",1,0,1,1,1,756,1,0,3.0,"Love, Bonito - Dress - Sansa Openwork Embroidered Shirt Dress - Cream - XS",849000,IDR,True,2,True,True,0.0013227513227513227,849000
316,love-bonito-dress-wanita-trista-linen-shift-dress-white-xl,2023-05-16T00:58:21+07:00,9521078365,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-trista-linen-shift-dress-white-xl,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",1,0,1,1,1,258,1,0,4.0,"Love, Bonito - Dress Wanita - Trista Linen Shift Dress - White, XL",599000,IDR,True,4,True,True,0.003875968992248062,599000
317,love-bonito-jumpsuit-wanita-joni-padded-straight-leg-jumpsuit-burnt-orange-xl,2023-05-09T22:45:04+07:00,9428126305,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-jumpsuit-wanita-joni-padded-straight-leg-jumpsuit-burnt-orange-xl,False,0,False,False,False,0,,,1766,Jumpsuit & Playsuit,Jumpsuit & Playsuit,https://www.tokopedia.com/p/fashion-wanita/dress/jumpsuit-playsuit,False,False,0,"['1758', '1762', '1766']","['Fashion Wanita', 'Dress', 'Jumpsuit & Playsuit']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/jumpsuit-playsuit']",7,0,6,7,7,1003,4,0,5.0,"Love, Bonito - Jumpsuit Wanita - Joni Padded Straight Leg Jumpsuit - Burnt Orange, XL",899000,IDR,True,2,True,True,0.005982053838484547,5394000
318,love-bonito-atasan-wanita-vandelia-broderie-babydoll-top-lime-m,2023-05-09T22:44:59+07:00,9428123729,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-vandelia-broderie-babydoll-top-lime-m,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,535,1,0,5.0,"Love, Bonito - Atasan Wanita - Vandelia Broderie Babydoll Top - Lime, M",549000,IDR,True,5,True,True,0.001869158878504673,549000
319,love-bonito-dress-wanita-quintessa-contrast-flare-dress-dusty-citron-xs,2023-05-09T22:44:56+07:00,9428121531,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-quintessa-contrast-flare-dress-dusty-citron-xs,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",3,0,3,3,3,588,2,0,5.0,"Love, Bonito - Dress Wanita - Quintessa Contrast Flare Dress - Dusty Citron, XS",849000,IDR,True,2,True,True,0.00510204081632653,2547000
320,love-bonito-dress-wanita-mari-padded-low-back-dress-bottle-green-xs,2023-05-09T22:44:54+07:00,9428120528,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-mari-padded-low-back-dress-bottle-green-xs,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",4,0,4,4,4,705,0,0,0.0,"Love, Bonito - Dress Wanita - Mari Padded Low Back Dress - Bottle Green, XS",899000,IDR,True,4,True,True,0.005673758865248227,3596000
321,love-bonito-dress-wanita-eartha-textured-side-twist-dress-kelly-green-m,2023-05-09T22:44:52+07:00,9428119510,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-eartha-textured-side-twist-dress-kelly-green-m,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",5,1,5,6,5,1453,0,0,0.0,"Love, Bonito - Dress Wanita - Eartha Textured Side Twist Dress - Kelly Green, M",849000,IDR,True,5,True,True,0.0034411562284927736,4245000
322,love-bonito-dress-davika-striped-jersey-drape-column-dress-black-xs,2023-05-05T23:13:00+07:00,9359689145,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-davika-striped-jersey-drape-column-dress-black-xs,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",1,0,1,1,1,365,0,0,0.0,"Love, Bonito - Dress - Davika Striped Jersey Drape Column Dress - Black, XS",699000,IDR,True,2,True,True,0.0027397260273972603,699000
323,love-bonito-atasan-wanita-jayne-padded-square-neck-bustier-top-clay-xs,2023-05-05T21:11:38+07:00,9356236112,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-jayne-padded-square-neck-bustier-top-clay-xs,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,239,1,0,5.0,"Love, Bonito - Atasan Wanita - Jayne Padded Square Neck Bustier Top - Clay, XS",549000,IDR,True,2,True,True,0.008368200836820083,1098000
324,love-bonito-dress-wanita-jackie-ribbon-tie-back-dress-white-xl,2023-05-05T21:11:37+07:00,9356235535,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-jackie-ribbon-tie-back-dress-white-xl,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",3,0,3,3,3,500,1,0,5.0,"Love, Bonito - Dress Wanita - Jackie Ribbon Tie Back Dress - White, XL",649000,IDR,True,3,True,True,0.006,1947000
325,love-bonito-dress-wanita-hermione-padded-knot-back-dress-cream-l,2023-05-05T21:11:31+07:00,9356231696,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-hermione-padded-knot-back-dress-cream-l,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",2,1,2,3,2,930,1,0,5.0,"Love, Bonito - Dress Wanita - Hermione Padded Knot Back Dress - Cream - L",899000,IDR,True,4,True,True,0.002150537634408602,1798000
326,love-bonito-relia-elastic-ruched-tiered-maxi-dress-willow-xxl,2023-05-05T21:11:27+07:00,9356229674,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-relia-elastic-ruched-tiered-maxi-dress-willow-xxl,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",1,0,1,1,1,1666,1,0,5.0,"Love, Bonito - Relia Elastic Ruched Tiered Maxi Dress - Willow - XXL",929000,IDR,True,2,True,True,0.0006002400960384153,929000
327,love-bonito-dress-wanita-letty-tweed-button-shift-dress-black-xl,2023-05-05T21:11:23+07:00,9356227493,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-letty-tweed-button-shift-dress-black-xl,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",6,0,4,8,7,744,1,0,5.0,"Love, Bonito - Dress Wanita - Letty Tweed Button Shift Dress - Black - XL",719000,IDR,True,4,True,True,0.005376344086021506,2876000
328,love-bonito-jumpsuit-wanita-acacia-elastic-textured-jumpsuit-toffee-l,2023-05-05T21:11:16+07:00,9356224322,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-jumpsuit-wanita-acacia-elastic-textured-jumpsuit-toffee-l,False,0,False,False,False,0,,,1766,Jumpsuit & Playsuit,Jumpsuit & Playsuit,https://www.tokopedia.com/p/fashion-wanita/dress/jumpsuit-playsuit,False,False,0,"['1758', '1762', '1766']","['Fashion Wanita', 'Dress', 'Jumpsuit & Playsuit']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/jumpsuit-playsuit']",0,0,0,0,,673,0,0,0.0,"Love, Bonito - Jumpsuit Wanita - Acacia Elastic Textured Jumpsuit - Toffee, L",949000,IDR,True,2,True,True,0.0,0
329,love-bonito-celana-wanita-celina-tailored-straight-leg-pants-black-m,2023-05-05T21:11:13+07:00,9356222394,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-celina-tailored-straight-leg-pants-black-m,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",7,1,6,8,7,1193,3,0,4.3,"Love, Bonito - Celana Wanita - Celina Tailored Straight Leg Pants - Black, M",749000,IDR,True,5,True,True,0.005029337803855826,4494000
330,love-bonito-celana-pendek-wanita-kaela-denim-mom-shorts-black-m,2023-05-05T21:11:08+07:00,9356220180,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-pendek-wanita-kaela-denim-mom-shorts-black-m,False,0,False,False,False,35441699,Denim Collection,https://www.tokopedia.com/lovebonitoid/etalase/denim-collection,3007,Celana Pendek Wanita,Celana Pendek Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita,False,False,0,"['1758', '2993', '3007']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Pendek Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita']",3,0,3,3,3,335,1,0,5.0,"Love, Bonito - Celana Pendek Wanita - Kaela Denim Mom Shorts - Black, M",499000,IDR,True,2,True,True,0.008955223880597015,1497000
331,love-bonito-atasan-wanita-chelo-micro-pleat-wrap-blouse-beige-xl,2023-05-05T21:11:04+07:00,9356217636,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-chelo-micro-pleat-wrap-blouse-beige-xl,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,536,0,0,0.0,"Love, Bonito - Atasan Wanita - Chelo Micro Pleat Wrap Blouse - Beige, XL",599000,IDR,True,3,True,True,0.0018656716417910447,599000
332,love-bonito-atasan-wanita-cadence-padded-back-cut-out-tank-white-xl,2023-05-05T21:11:00+07:00,9356215902,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-cadence-padded-back-cut-out-tank-white-xl,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,487,0,0,0.0,"Love, Bonito - Atasan Wanita - Cadence Padded Back Cut Out Tank - White, XL",499000,IDR,True,3,True,True,0.002053388090349076,499000
333,love-bonito-atasan-wanita-frannie-asymmetric-knit-top-clay-m,2023-05-05T21:10:55+07:00,9356213469,9633142,"Love, Bonito Indonesia",1,11,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-frannie-asymmetric-knit-top-clay-m,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,360,1,0,5.0,"Love, Bonito - Atasan Wanita - Frannie Asymmetric Knit Top - Clay, M",549000,IDR,True,11,True,True,0.005555555555555556,1098000
334,love-bonito-dress-wanita-heather-cotton-babydoll-shirt-dress-golden-brown-m,2023-05-05T21:10:44+07:00,9356207534,9633142,"Love, Bonito Indonesia",1,11,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-heather-cotton-babydoll-shirt-dress-golden-brown-m,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",1,0,1,1,1,575,0,0,0.0,"Love, Bonito - Dress Wanita - Heather Cotton Babydoll Shirt Dress - Golden Brown, M",649000,IDR,True,11,True,True,0.0017391304347826088,649000
335,love-bonito-dress-wanita-salome-elastic-multi-way-dress-charcoal-xs,2023-05-05T20:34:22+07:00,9355319140,9633142,"Love, Bonito Indonesia",1,1,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-salome-elastic-multi-way-dress-charcoal-xs,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",2,0,1,2,2,453,1,0,5.0,"Love, Bonito - Dress Wanita - Salome Elastic Multi-way Dress - Charcoal, XS",849000,IDR,True,1,True,True,0.002207505518763797,849000
336,celana-panjang-wanita-roxanne-tailored-peg-leg-pants-olive-xxs-5e366,2023-05-05T17:35:38+07:00,9351172352,9633142,"Love, Bonito Indonesia",1,1,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/celana-panjang-wanita-roxanne-tailored-peg-leg-pants-olive-xxs-5e366,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,1,1,1,303,0,0,0.0,"Celana Panjang Wanita - Roxanne Tailored Peg Leg Pants - Olive, XXS",669000,IDR,True,1,True,True,0.0033003300330033004,669000
337,love-bonito-celana-wanita-tonie-denim-straight-leg-pants-white-29-920bf,2023-05-03T21:18:43+07:00,9321757109,9633142,"Love, Bonito Indonesia",1,1,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-tonie-denim-straight-leg-pants-white-29-920bf,False,0,False,False,False,35441699,Denim Collection,https://www.tokopedia.com/lovebonitoid/etalase/denim-collection,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",0,0,0,0,,50,0,0,0.0,"Love, Bonito - Celana Wanita - Tonie Denim Straight Leg Pants - White - 29",583200,IDR,True,1,True,True,0.0,0
